Location,lat,long,year,plot,block,variety,inoculum,dap,dt,inc_germ,inc_germ_new,inc_germ_cum,date,inc_all4,inc_all4_new,inc_all4_cum,sy_inc,syinc_new,syinc_cum,germ_dy/dt,sy_dy/dt,can_cover
Marianna,30.857,-85.168,2020,212,3,TUF297,Scl1,87,14,10,5,15,8/21/2020,10,5,15,0,0,5,0.357142857,0,100
Marianna,30.857,-85.168,2020,212,3,TUF297,Scl1,101,14,5,0,15,9/4/2020,5,0,15,0,0,5,0,0,100
Marianna,30.857,-85.168,2020,212,3,TUF297,Scl1,146,45,0,0,15,10/19/2020,10,5,20,10,5,10,0,0.111111111,100
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,48.35164835
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,59,15,25,25,25,7/24/2020,25,25,25,0,0,0,1.666666667,0,83.51648352
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,73,14,45,25,50,8/7/2020,45,25,50,30,30,30,1.785714286,2.142857143,99
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,87,14,55,35,85,8/21/2020,55,35,85,40,25,55,2.5,1.785714286,100
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,101,14,0,0,85,9/4/2020,55,0,85,55,10,65,0,0.714285714,100
Marianna,30.857,-85.168,2020,213,3,TUF297,Grn control,146,45,0,0,85,10/19/2020,25,5,90,25,10,75,0,0.222222222,100
Marianna,30.857,-85.168,2020,214,3,TUF297,Scl2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,47.25274725
Marianna,30.857,-85.168,2020,214,3,TUF297,Scl2,59,15,5,5,5,7/24/2020,5,5,5,0,0,0,0.333333333,0,85.16483516
Marianna,30.857,-85.168,2020,214,4,TUF297,Scl2,73,14,10,10,15,8/7/2020,10,10,15,0,0,0,0.714285714,0,99
Marianna,30.857,-85.168,2020,214,4,TUF297,Scl2,87,14,5,0,15,8/21/2020,5,0,15,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,214,4,TUF297,Scl2,101,14,5,5,20,9/4/2020,10,10,25,10,10,10,0.357142857,0.714285714,100
Marianna,30.857,-85.168,2020,214,4,TUF297,Scl2,146,45,0,0,20,10/19/2020,10,5,30,10,5,15,0,0.111111111,100
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,47.8021978
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,59,15,15,15,15,7/24/2020,15,15,15,0,0,0,1,0,79.12087912
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,73,14,15,5,20,8/7/2020,15,5,20,5,5,5,0.357142857,0.357142857,97
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,87,14,25,10,30,8/21/2020,25,10,30,15,10,15,0.714285714,0.714285714,100
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,101,14,5,5,35,9/4/2020,45,25,55,40,30,45,0.357142857,2.142857143,100
Marianna,30.857,-85.168,2020,215,4,TUF297,Scl3,146,45,0,0,35,10/19/2020,10,0,55,10,5,50,0,0.111111111,100
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,45.6043956
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,78.02197802
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,95
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,87,14,0,0,0,8/21/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,101,14,0,0,0,9/4/2020,15,15,15,15,15,15,0,1.071428571,100
Marianna,30.857,-85.168,2020,216,4,TUF297,Grn2,146,45,0,0,0,10/19/2020,5,5,20,5,5,20,0,0.111111111,100
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,48.9010989
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,84.06593407
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,96
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,101,14,0,0,5,9/4/2020,0,0,5,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,301,1,GA06G,Control,146,45,0,0,5,10/19/2020,10,10,15,10,10,10,0,0.222222222,100
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,46.15384615
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,84.06593407
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,101,14,0,0,5,9/4/2020,0,0,5,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,302,1,GA06G,Grn control,146,45,0,0,5,10/19/2020,15,15,20,15,15,15,0,0.333333333,100
Marianna,30.857,-85.168,2020,303,1,GA06G,Grn1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,45.6043956
Marianna,30.857,-85.168,2020,303,1,GA06G,Grn1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,75.82417582
Marianna,30.857,-85.168,2020,303,1,GA06G,Grn1,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,96
Marianna,30.857,-85.168,2020,303,1,GA06G,Grn1,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,303,2,GA06G,Grn1,101,14,0,0,5,9/4/2020,0,0,5,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,303,2,GA06G,Grn1,146,45,0,0,5,10/19/2020,15,15,20,15,15,15,0,0.333333333,100
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,53.84615385
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,59,15,15,15,15,7/24/2020,15,15,15,0,0,0,1,0,90.10989011
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,73,14,15,10,25,8/7/2020,15,10,25,5,5,5,0.714285714,0.357142857,98
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,87,14,35,30,55,8/21/2020,35,30,55,0,0,5,2.142857143,0,100
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,101,14,5,0,55,9/4/2020,40,10,65,40,35,40,0,2.5,100
Marianna,30.857,-85.168,2020,304,2,GA06G,Scl2,146,45,0,0,55,10/19/2020,20,5,70,20,10,50,0,0.222222222,100
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,53.2967033
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,81.86813187
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,101,14,5,5,10,9/4/2020,5,5,10,5,5,5,0.357142857,0.357142857,100
Marianna,30.857,-85.168,2020,305,2,GA06G,Grn3,146,45,0,0,10,10/19/2020,10,10,20,10,10,15,0,0.222222222,100
Marianna,30.857,-85.168,2020,306,2,GA06G,Scl3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,56.04395604
Marianna,30.857,-85.168,2020,306,2,GA06G,Scl3,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,92.30769231
Marianna,30.857,-85.168,2020,306,3,GA06G,Scl3,73,14,5,5,5,8/7/2020,5,5,5,0,0,0,0.357142857,0,99
Marianna,30.857,-85.168,2020,306,3,GA06G,Scl3,87,14,15,15,20,8/21/2020,15,15,20,0,0,0,1.071428571,0,100
Marianna,30.857,-85.168,2020,306,3,GA06G,Scl3,101,14,0,0,20,9/4/2020,15,10,30,15,15,15,0,1.071428571,100
Marianna,30.857,-85.168,2020,306,3,GA06G,Scl3,146,45,0,0,20,10/19/2020,20,10,40,20,10,25,0,0.222222222,100
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,57.14285714
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,59,15,5,5,5,7/24/2020,5,5,5,0,0,0,0.333333333,0,93.95604396
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,73,14,10,5,10,8/7/2020,10,5,10,0,0,0,0.357142857,0,97
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,87,14,10,5,15,8/21/2020,10,5,15,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,101,14,0,0,15,9/4/2020,15,15,30,15,15,15,0,1.071428571,100
Marianna,30.857,-85.168,2020,307,3,GA06G,Scl1,146,45,0,0,15,10/19/2020,5,0,30,5,0,15,0,0,100
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,54.94505495
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,82.96703297
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,98
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,87,14,0,0,0,8/21/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,101,14,0,0,0,9/4/2020,5,5,5,5,5,5,0,0.357142857,100
Marianna,30.857,-85.168,2020,308,3,GA06G,Grn2,146,45,0,0,0,10/19/2020,0,0,5,0,0,5,0,0,100
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,27.47252747
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,48.9010989
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,97
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,101,14,0,0,5,9/4/2020,0,0,5,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,309,4,TUF297,Grn control,146,45,0,0,5,10/19/2020,10,10,15,10,10,10,0,0.222222222,100
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,50.54945055
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,71.97802198
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,73,14,5,5,5,8/7/2020,5,5,5,0,0,0,0.357142857,0,99
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,87,14,5,5,10,8/21/2020,10,10,15,5,5,5,0.357142857,0.357142857,100
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,101,14,5,5,15,9/4/2020,5,5,20,0,0,5,0.357142857,0,100
Marianna,30.857,-85.168,2020,310,4,TUF297,Scl1,146,45,0,0,15,10/19/2020,20,10,30,20,20,25,0,0.444444444,100
Marianna,30.857,-85.168,2020,311,4,TUF297,Control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,38.46153846
Marianna,30.857,-85.168,2020,311,4,TUF297,Control,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,67.58241758
Marianna,30.857,-85.168,2020,311,4,TUF297,Control,73,14,5,5,5,8/7/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,311,4,TUF297,Control,87,14,5,5,10,8/21/2020,5,5,10,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,311,1,TUF297,Control,101,14,0,0,10,9/4/2020,0,0,10,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,311,1,TUF297,Control,146,45,0,0,10,10/19/2020,5,5,15,5,5,5,0,0.111111111,100
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,46.15384615
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,59,15,10,10,10,7/24/2020,10,10,10,0,0,0,0.666666667,0,85.71428571
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,73,14,15,15,25,8/7/2020,15,15,25,5,5,5,1.071428571,0.357142857,100
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,87,14,45,25,50,8/21/2020,45,25,50,25,20,25,1.785714286,1.428571429,100
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,101,14,25,20,70,9/4/2020,75,25,75,75,50,75,1.428571429,3.571428571,100
Marianna,30.857,-85.168,2020,312,1,TUF297,Scl2,146,45,0,0,70,10/19/2020,45,10,85,45,10,85,0,0.222222222,100
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,46.15384615
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,59,15,5,5,5,7/24/2020,5,5,5,0,0,0,0.333333333,0,71.97802198
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,73,14,10,10,15,8/7/2020,10,10,15,0,0,0,0.714285714,0,100
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,87,14,15,10,25,8/21/2020,15,10,25,15,15,15,0.714285714,1.071428571,100
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,101,14,5,0,25,9/4/2020,25,5,30,25,10,25,0,0.714285714,100
Marianna,30.857,-85.168,2020,313,1,TUF297,Scl3,146,45,0,0,25,10/19/2020,15,0,30,15,5,30,0,0.111111111,100
Marianna,30.857,-85.168,2020,314,1,TUF297,Grn2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,51.0989011
Marianna,30.857,-85.168,2020,314,1,TUF297,Grn2,59,15,10,10,10,7/24/2020,10,10,10,0,0,0,0.666666667,0,84.61538462
Marianna,30.857,-85.168,2020,314,2,TUF297,Grn2,73,14,10,10,20,8/7/2020,10,10,20,0,0,0,0.714285714,0,98
Marianna,30.857,-85.168,2020,314,2,TUF297,Grn2,87,14,10,10,30,8/21/2020,10,10,30,5,5,5,0.714285714,0.357142857,100
Marianna,30.857,-85.168,2020,314,2,TUF297,Grn2,101,14,0,0,30,9/4/2020,20,5,35,20,15,20,0,1.071428571,100
Marianna,30.857,-85.168,2020,314,2,TUF297,Grn2,146,45,0,0,30,10/19/2020,15,0,35,15,5,25,0,0.111111111,100
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,43.95604396
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,80.21978022
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,87,14,15,15,15,8/21/2020,15,15,15,10,10,10,1.071428571,0.714285714,100
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,101,14,0,0,15,9/4/2020,15,10,25,15,10,20,0,0.714285714,100
Marianna,30.857,-85.168,2020,315,2,TUF297,Grn1,146,45,0,0,15,10/19/2020,5,0,25,5,0,20,0,0,100
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,41.20879121
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,59,15,20,20,20,7/24/2020,20,20,20,0,0,0,1.333333333,0,74.72527473
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,73,14,25,15,35,8/7/2020,25,15,35,0,0,0,1.071428571,0,97
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,87,14,40,20,55,8/21/2020,40,20,55,20,20,20,1.428571429,1.428571429,100
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,101,14,0,0,55,9/4/2020,50,20,75,50,35,55,0,2.5,100
Marianna,30.857,-85.168,2020,316,2,TUF297,Grn3,146,45,0,0,55,10/19/2020,5,0,75,5,0,55,0,0,100
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,41.20879121
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,74.17582418
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,73,14,15,15,15,8/7/2020,15,15,15,0,0,0,1.071428571,0,97
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,87,14,20,10,25,8/21/2020,20,10,25,0,0,0,0.714285714,0,100
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,101,14,0,0,25,9/4/2020,0,0,25,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,401,3,TUF297,Scl1,146,45,0,0,25,10/19/2020,15,15,40,15,15,15,0,0.333333333,100
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,54.94505495
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,82.41758242
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,73,14,10,10,10,8/7/2020,10,10,10,0,0,0,0.714285714,0,98
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,87,14,35,35,45,8/21/2020,35,35,45,15,15,15,2.5,1.071428571,100
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,101,14,0,0,45,9/4/2020,15,0,45,15,10,25,0,0.714285714,100
Marianna,30.857,-85.168,2020,402,3,TUF297,Grn3,146,45,0,0,45,10/19/2020,20,15,60,20,15,40,0,0.333333333,100
Marianna,30.857,-85.168,2020,403,3,TUF297,Grn control,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,46.7032967
Marianna,30.857,-85.168,2020,403,3,TUF297,Grn control,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,75.82417582
Marianna,30.857,-85.168,2020,403,3,TUF297,Grn control,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,403,3,TUF297,Grn control,87,14,20,20,20,8/21/2020,20,20,20,0,0,0,1.428571429,0,100
Marianna,30.857,-85.168,2020,403,4,TUF297,Grn control,101,14,0,0,20,9/4/2020,20,10,30,20,20,20,0,1.428571429,100
Marianna,30.857,-85.168,2020,403,4,TUF297,Grn control,146,45,0,0,20,10/19/2020,10,5,35,10,5,25,0,0.111111111,100
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,47.8021978
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,59,15,5,5,5,7/24/2020,5,5,5,0,0,0,0.333333333,0,74.72527473
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,73,14,0,0,5,8/7/2020,0,0,5,0,0,0,0,0,98
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,87,14,5,5,10,8/21/2020,5,5,10,5,5,5,0.357142857,0.357142857,100
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,101,14,5,0,10,9/4/2020,10,0,10,10,5,10,0,0.357142857,100
Marianna,30.857,-85.168,2020,404,4,TUF297,Scl2,146,45,0,0,10,10/19/2020,5,5,15,5,5,15,0,0.111111111,100
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,44,44,5,5,5,7/9/2020,5,5,5,0,0,0,0.113636364,0,49.45054945
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,59,15,25,25,30,7/24/2020,25,25,30,0,0,0,1.666666667,0,80.76923077
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,73,14,60,35,65,8/7/2020,60,35,65,25,25,25,2.5,1.785714286,96
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,87,14,60,15,80,8/21/2020,60,15,80,55,35,60,1.071428571,2.5,100
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,101,14,5,0,80,9/4/2020,70,5,85,70,15,75,0,1.071428571,100
Marianna,30.857,-85.168,2020,405,4,TUF297,Control,146,45,0,0,80,10/19/2020,30,5,90,30,5,80,0,0.111111111,100
Marianna,30.857,-85.168,2020,406,4,TUF297,Grn1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,53.2967033
Marianna,30.857,-85.168,2020,406,4,TUF297,Grn1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,80.21978022
Marianna,30.857,-85.168,2020,406,1,TUF297,Grn1,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,99
Marianna,30.857,-85.168,2020,406,1,TUF297,Grn1,87,14,15,15,15,8/21/2020,15,15,15,10,10,10,1.071428571,0.714285714,100
Marianna,30.857,-85.168,2020,406,1,TUF297,Grn1,101,14,0,0,15,9/4/2020,10,5,20,10,5,15,0,0.357142857,100
Marianna,30.857,-85.168,2020,406,1,TUF297,Grn1,146,45,0,0,15,10/19/2020,10,5,25,10,5,20,0,0.111111111,100
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,44,44,5,5,5,7/9/2020,5,5,5,0,0,0,0.113636364,0,67.58241758
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,59,15,15,10,15,7/24/2020,15,10,15,0,0,0,0.666666667,0,95.05494505
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,73,14,55,45,60,8/7/2020,55,45,60,0,0,0,3.214285714,0,99
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,87,14,60,25,85,8/21/2020,70,25,85,150,150,150,1.785714286,10.71428571,100
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,101,14,10,0,85,9/4/2020,75,5,90,75,35,185,0,2.5,100
Marianna,30.857,-85.168,2020,407,1,TUF297,Grn2,146,45,0,0,85,10/19/2020,40,0,90,40,0,185,0,0,100
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,57.14285714
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,59,15,15,15,15,7/24/2020,15,15,15,0,0,0,1,0,82.96703297
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,73,14,30,20,35,8/7/2020,30,20,35,15,15,15,1.428571429,1.071428571,98
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,87,14,45,15,50,8/21/2020,45,15,50,40,30,45,1.071428571,2.142857143,100
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,101,14,0,0,50,9/4/2020,55,15,65,55,15,60,0,1.071428571,100
Marianna,30.857,-85.168,2020,408,1,TUF297,Scl3,146,45,0,0,50,10/19/2020,25,5,70,25,5,65,0,0.111111111,100
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,37.91208791
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,66.48351648
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,87,14,5,5,5,8/21/2020,5,5,5,0,0,0,0.357142857,0,100
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,101,14,0,0,5,9/4/2020,10,5,10,10,10,10,0,0.714285714,100
Marianna,30.857,-85.168,2020,409,2,GA06G,Grn2,146,45,0,0,5,10/19/2020,10,5,15,10,5,15,0,0.111111111,100
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,40.10989011
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,72.52747253
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,95
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,87,14,10,10,10,8/21/2020,10,10,10,0,0,0,0.714285714,0,100
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,101,14,0,0,10,9/4/2020,0,0,10,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,410,2,GA06G,Scl3,146,45,0,0,10,10/19/2020,5,5,15,5,5,5,0,0.111111111,100
Marianna,30.857,-85.168,2020,411,2,GA06G,Scl1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,39.56043956
Marianna,30.857,-85.168,2020,411,2,GA06G,Scl1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,74.17582418
Marianna,30.857,-85.168,2020,411,2,GA06G,Scl1,73,14,5,5,5,8/7/2020,5,5,5,0,0,0,0.357142857,0,97
Marianna,30.857,-85.168,2020,411,2,GA06G,Scl1,87,14,25,25,30,8/21/2020,25,25,30,0,0,0,1.785714286,0,100
Marianna,30.857,-85.168,2020,411,3,GA06G,Scl1,101,14,0,0,30,9/4/2020,10,5,35,10,10,10,0,0.714285714,100
Marianna,30.857,-85.168,2020,411,3,GA06G,Scl1,146,45,0,0,30,10/19/2020,10,10,45,10,10,20,0,0.222222222,100
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,56.04395604
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,72.52747253
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,73,14,0,0,0,8/7/2020,0,0,0,0,0,0,0,0,99
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,87,14,0,0,0,8/21/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,101,14,0,0,0,9/4/2020,0,0,0,0,0,0,0,0,100
Marianna,30.857,-85.168,2020,412,3,GA06G,Scl2,146,45,0,0,0,10/19/2020,15,15,15,15,15,15,0,0.333333333,100
Marianna,30.857,-85.168,2020,413,3,GA06G,Grn1,44,44,0,0,0,7/9/2020,0,0,0,0,0,0,0,0,53.84615385
Marianna,30.857,-85.168,2020,413,3,GA06G,Grn1,59,15,0,0,0,7/24/2020,0,0,0,0,0,0,0,0,85.16483516
Marianna,30.857,-85.168,2020,413,3,GA06G,Grn1,73,14,5,5,5,8/7/2020,5,5,5,0,0,0,0.357142857,0,100
